datetime;dollar;d_dollar;day_of_week_0;day_of_week_1;day_of_week_2;day_of_week_3;day_of_week_4;day_of_week_5;day_of_week_6;sin_month;cos_month
2009-10-02;30.0621;0.05339999999999989;0;0;0;0;1;0;0;-1.0;-1.8369701987210297e-16
2009-10-03;30.124;0.061899999999997846;0;0;0;0;0;1;0;-1.0;-1.8369701987210297e-16
2009-10-04;30.124;0.0;0;0;0;0;0;0;1;-1.0;-1.8369701987210297e-16
2009-10-05;30.124;0.0;1;0;0;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-06;30.0785;-0.04550000000000054;0;1;0;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-07;29.8322;-0.24629999999999797;0;0;1;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-08;29.7819;-0.05030000000000001;0;0;0;1;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-09;29.6396;-0.14229999999999876;0;0;0;0;1;0;0;-1.0;-1.8369701987210297e-16
2009-10-10;29.609;-0.03059999999999974;0;0;0;0;0;1;0;-1.0;-1.8369701987210297e-16
2009-10-11;29.609;0.0;0;0;0;0;0;0;1;-1.0;-1.8369701987210297e-16
2009-10-12;29.609;0.0;1;0;0;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-13;29.5945;-0.014500000000001734;0;1;0;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-14;29.5043;-0.09019999999999939;0;0;1;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-15;29.4651;-0.03920000000000101;0;0;0;1;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-16;29.3206;-0.14450000000000074;0;0;0;0;1;0;0;-1.0;-1.8369701987210297e-16
2009-10-17;29.3281;0.007500000000000284;0;0;0;0;0;1;0;-1.0;-1.8369701987210297e-16
2009-10-18;29.3281;0.0;0;0;0;0;0;0;1;-1.0;-1.8369701987210297e-16
2009-10-19;29.3281;0.0;1;0;0;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-20;29.3553;0.027200000000000557;0;1;0;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-21;29.1911;-0.164200000000001;0;0;1;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-22;29.1641;-0.02699999999999747;0;0;0;1;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-23;29.0858;-0.07830000000000226;0;0;0;0;1;0;0;-1.0;-1.8369701987210297e-16
2009-10-24;29.0003;-0.08549999999999969;0;0;0;0;0;1;0;-1.0;-1.8369701987210297e-16
2009-10-25;29.0003;0.0;0;0;0;0;0;0;1;-1.0;-1.8369701987210297e-16
2009-10-26;29.0003;0.0;1;0;0;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-27;28.9403;-0.05999999999999872;0;1;0;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-28;29.0184;0.07809999999999917;0;0;1;0;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-29;29.1749;0.1565000000000012;0;0;0;1;0;0;0;-1.0;-1.8369701987210297e-16
2009-10-30;29.3441;0.16920000000000002;0;0;0;0;1;0;0;-1.0;-1.8369701987210297e-16
2009-10-31;29.0488;-0.295300000000001;0;0;0;0;0;1;0;-1.0;-1.8369701987210297e-16
2009-11-01;29.0488;0.0;0;0;0;0;0;0;1;-0.8660254037844386;0.5000000000000001
2009-11-02;29.0488;0.0;1;0;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-03;29.1944;0.14560000000000173;0;1;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-04;29.2337;0.039299999999997226;0;0;1;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-05;29.2337;0.0;0;0;0;1;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-06;29.133;-0.10069999999999979;0;0;0;0;1;0;0;-0.8660254037844386;0.5000000000000001
2009-11-07;29.0156;-0.11739999999999995;0;0;0;0;0;1;0;-0.8660254037844386;0.5000000000000001
2009-11-08;29.0156;0.0;0;0;0;0;0;0;1;-0.8660254037844386;0.5000000000000001
2009-11-09;29.0156;0.0;1;0;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-10;28.8497;-0.1659000000000006;0;1;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-11;28.7391;-0.11059999999999803;0;0;1;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-12;28.7007;-0.038399999999999324;0;0;0;1;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-13;28.6701;-0.03059999999999974;0;0;0;0;1;0;0;-0.8660254037844386;0.5000000000000001
2009-11-14;28.8345;0.164399999999997;0;0;0;0;0;1;0;-0.8660254037844386;0.5000000000000001
2009-11-15;28.8345;0.0;0;0;0;0;0;0;1;-0.8660254037844386;0.5000000000000001
2009-11-16;28.8345;0.0;1;0;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-17;28.6705;-0.16399999999999793;0;1;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-18;28.6768;0.006299999999999528;0;0;1;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-19;28.7163;0.03950000000000031;0;0;0;1;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-20;28.7459;0.029599999999998516;0;0;0;0;1;0;0;-0.8660254037844386;0.5000000000000001
2009-11-21;28.8554;0.1095000000000006;0;0;0;0;0;1;0;-0.8660254037844386;0.5000000000000001
2009-11-22;28.8554;0.0;0;0;0;0;0;0;1;-0.8660254037844386;0.5000000000000001
2009-11-23;28.8554;0.0;1;0;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-24;28.7986;-0.05679999999999907;0;1;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-25;28.8481;0.04949999999999832;0;0;1;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-26;28.7909;-0.05719999999999814;0;0;0;1;0;0;0;-0.8660254037844386;0.5000000000000001
2009-11-27;28.8751;0.08419999999999916;0;0;0;0;1;0;0;-0.8660254037844386;0.5000000000000001
2009-11-28;29.8179;0.9428000000000019;0;0;0;0;0;1;0;-0.8660254037844386;0.5000000000000001
2009-11-29;29.8179;0.0;0;0;0;0;0;0;1;-0.8660254037844386;0.5000000000000001
2009-11-30;29.8179;0.0;1;0;0;0;0;0;0;-0.8660254037844386;0.5000000000000001
2009-12-01;29.0687;-0.7492000000000019;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-02;29.1771;0.10839999999999961;0;0;1;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-03;29.056;-0.12109999999999843;0;0;0;1;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-04;29.2427;0.1866999999999983;0;0;0;0;1;0;0;-0.5000000000000004;0.8660254037844384
2009-12-05;29.1979;-0.04479999999999862;0;0;0;0;0;1;0;-0.5000000000000004;0.8660254037844384
2009-12-06;29.1979;0.0;0;0;0;0;0;0;1;-0.5000000000000004;0.8660254037844384
2009-12-07;29.1979;0.0;1;0;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-08;29.5221;0.3241999999999976;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-09;30.1839;0.661800000000003;0;0;1;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-10;30.7562;0.5722999999999985;0;0;0;1;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-11;30.6268;-0.1294000000000004;0;0;0;0;1;0;0;-0.5000000000000004;0.8660254037844384
2009-12-12;30.2107;-0.41610000000000014;0;0;0;0;0;1;0;-0.5000000000000004;0.8660254037844384
2009-12-13;30.2107;0.0;0;0;0;0;0;0;1;-0.5000000000000004;0.8660254037844384
2009-12-14;30.2107;0.0;1;0;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-15;30.0481;-0.16259999999999764;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-16;30.0678;0.01969999999999672;0;0;1;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-17;30.1978;0.13000000000000256;0;0;0;1;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-18;30.4392;0.24139999999999873;0;0;0;0;1;0;0;-0.5000000000000004;0.8660254037844384
2009-12-19;30.7187;0.27949999999999875;0;0;0;0;0;1;0;-0.5000000000000004;0.8660254037844384
2009-12-20;30.7187;0.0;0;0;0;0;0;0;1;-0.5000000000000004;0.8660254037844384
2009-12-21;30.7187;0.0;1;0;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-22;30.5529;-0.16579999999999728;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-23;30.4439;-0.10900000000000176;0;0;1;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-24;30.5007;0.05679999999999907;0;0;0;1;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-25;29.9292;-0.5714999999999968;0;0;0;0;1;0;0;-0.5000000000000004;0.8660254037844384
2009-12-26;29.4266;-0.502600000000001;0;0;0;0;0;1;0;-0.5000000000000004;0.8660254037844384
2009-12-27;29.4266;0.0;0;0;0;0;0;0;1;-0.5000000000000004;0.8660254037844384
2009-12-28;29.4266;0.0;1;0;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-29;29.5952;0.16859999999999786;0;1;0;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-30;29.8491;0.25390000000000157;0;0;1;0;0;0;0;-0.5000000000000004;0.8660254037844384
2009-12-31;30.2442;0.39509999999999934;0;0;0;1;0;0;0;-0.5000000000000004;0.8660254037844384
2010-01-01;30.1851;-0.05910000000000082;0;0;0;0;1;0;0;0.0;1.0
2010-01-02;30.1851;0.0;0;0;0;0;0;1;0;0.0;1.0
2010-01-03;30.1851;0.0;0;0;0;0;0;0;1;0.0;1.0
2010-01-04;30.1851;0.0;1;0;0;0;0;0;0;0.0;1.0
2010-01-05;30.1851;0.0;0;1;0;0;0;0;0;0.0;1.0
2010-01-06;30.1851;0.0;0;0;1;0;0;0;0;0.0;1.0
2010-01-07;30.1851;0.0;0;0;0;1;0;0;0;0.0;1.0
2010-01-08;30.1851;0.0;0;0;0;0;1;0;0;0.0;1.0
2010-01-09;30.1851;0.0;0;0;0;0;0;1;0;0.0;1.0
2010-01-10;30.1851;0.0;0;0;0;0;0;0;1;0.0;1.0
2010-01-11;30.1851;0.0;1;0;0;0;0;0;0;0.0;1.0
2010-01-12;29.4283;-0.7567999999999984;0;1;0;0;0;0;0;0.0;1.0
2010-01-13;29.3774;-0.05089999999999861;0;0;1;0;0;0;0;0.0;1.0
2010-01-14;29.6409;0.26349999999999696;0;0;0;1;0;0;0;0.0;1.0
2010-01-15;29.4299;-0.21099999999999852;0;0;0;0;1;0;0;0.0;1.0
2010-01-16;29.5603;0.13040000000000163;0;0;0;0;0;1;0;0.0;1.0
2010-01-17;29.5603;0.0;0;0;0;0;0;0;1;0.0;1.0
2010-01-18;29.5603;0.0;1;0;0;0;0;0;0;0.0;1.0
2010-01-19;29.5963;0.03599999999999781;0;1;0;0;0;0;0;0.0;1.0
2010-01-20;29.5184;-0.07789999999999964;0;0;1;0;0;0;0;0.0;1.0
2010-01-21;29.6941;0.17569999999999908;0;0;0;1;0;0;0;0.0;1.0
2010-01-22;29.7486;0.05450000000000088;0;0;0;0;1;0;0;0.0;1.0
2010-01-23;29.7458;-0.00280000000000058;0;0;0;0;0;1;0;0.0;1.0
2010-01-24;29.7458;0.0;0;0;0;0;0;0;1;0.0;1.0
2010-01-25;29.7458;0.0;1;0;0;0;0;0;0;0.0;1.0
2010-01-26;30.0946;0.34880000000000067;0;1;0;0;0;0;0;0.0;1.0
2010-01-27;30.3136;0.2190000000000012;0;0;1;0;0;0;0;0.0;1.0
2010-01-28;30.2921;-0.02149999999999963;0;0;0;1;0;0;0;0.0;1.0
2010-01-29;30.3631;0.07099999999999795;0;0;0;0;1;0;0;0.0;1.0
2010-01-30;30.4312;0.06810000000000116;0;0;0;0;0;1;0;0.0;1.0
2010-01-31;30.4312;0.0;0;0;0;0;0;0;1;0.0;1.0
2010-02-01;30.4312;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-02;30.3996;-0.03160000000000096;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-03;30.183;-0.21659999999999968;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-04;29.8779;-0.3050999999999995;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-05;30.0054;0.12750000000000128;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2010-02-06;30.4666;0.46119999999999806;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2010-02-07;30.4666;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2010-02-08;30.4666;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-09;30.5158;0.04919999999999902;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-10;30.3735;-0.14229999999999876;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-11;30.2462;-0.1272999999999982;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-12;30.1245;-0.12170000000000059;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2010-02-13;30.1595;0.03500000000000014;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2010-02-14;30.1595;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2010-02-15;30.1595;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-16;30.2207;0.06119999999999948;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-17;30.1176;-0.1031000000000013;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-18;29.9761;-0.14150000000000063;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-19;30.1138;0.13770000000000238;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2010-02-20;30.151;0.03719999999999857;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2010-02-21;30.151;0.0;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2010-02-22;30.151;0.0;1;0;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-23;30.151;0.0;0;1;0;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-24;30.151;0.0;0;0;1;0;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-25;30.0309;-0.12010000000000076;0;0;0;1;0;0;0;0.49999999999999994;0.8660254037844387
2010-02-26;30.0521;0.02120000000000033;0;0;0;0;1;0;0;0.49999999999999994;0.8660254037844387
2010-02-27;30.0388;-0.013300000000000978;0;0;0;0;0;1;0;0.49999999999999994;0.8660254037844387
2010-02-28;29.9484;-0.09039999999999893;0;0;0;0;0;0;1;0.49999999999999994;0.8660254037844387
2010-03-01;29.9484;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-02;29.93;-0.01839999999999975;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-03;29.9779;0.04790000000000205;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-04;29.814;-0.1639000000000017;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-05;29.8217;0.007699999999999818;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2010-03-06;29.8366;0.014900000000000801;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2010-03-07;29.8366;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2010-03-08;29.8366;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-09;29.8366;0.0;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-10;29.7499;-0.08670000000000044;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-11;29.7249;-0.02499999999999858;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-12;29.5195;-0.20540000000000092;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2010-03-13;29.3897;-0.12979999999999947;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2010-03-14;29.3897;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2010-03-15;29.3897;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-16;29.3353;-0.054400000000001114;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-17;29.4242;0.08889999999999887;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-18;29.1927;-0.23150000000000048;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-19;29.2223;0.02960000000000207;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2010-03-20;29.2565;0.034199999999998454;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2010-03-21;29.2565;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2010-03-22;29.2565;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-23;29.3389;0.0823999999999998;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-24;29.4707;0.13180000000000192;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-25;29.5764;0.1056999999999988;0;0;0;1;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-26;29.6572;0.08079999999999998;0;0;0;0;1;0;0;0.8660254037844386;0.5000000000000001
2010-03-27;29.5142;-0.14300000000000068;0;0;0;0;0;1;0;0.8660254037844386;0.5000000000000001
2010-03-28;29.5142;0.0;0;0;0;0;0;0;1;0.8660254037844386;0.5000000000000001
2010-03-29;29.5142;0.0;1;0;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-30;29.6309;0.11670000000000158;0;1;0;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-03-31;29.3638;-0.2670999999999992;0;0;1;0;0;0;0;0.8660254037844386;0.5000000000000001
2010-04-01;29.4956;0.13179999999999836;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2010-04-02;29.4394;-0.05620000000000047;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2010-04-03;29.2194;-0.21999999999999886;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2010-04-04;29.2194;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2010-04-05;29.2194;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2010-04-06;29.2097;-0.00969999999999871;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2010-04-07;29.2416;0.03189999999999671;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2010-04-08;29.294;0.05240000000000222;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2010-04-09;29.4003;0.10630000000000095;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2010-04-10;29.3232;-0.0771000000000015;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2010-04-11;29.3232;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2010-04-12;29.3232;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2010-04-13;28.9428;-0.3804000000000016;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2010-04-14;29.0294;0.08660000000000068;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2010-04-15;29.0444;0.015000000000000568;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2010-04-16;28.931;-0.11339999999999861;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2010-04-17;29.0325;0.10149999999999793;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2010-04-18;29.0325;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2010-04-19;29.0325;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2010-04-20;29.1969;0.16440000000000055;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2010-04-21;29.1381;-0.058799999999997965;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2010-04-22;29.0906;-0.047500000000002984;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2010-04-23;29.1288;0.03819999999999979;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2010-04-24;29.2743;0.14550000000000196;0;0;0;0;0;1;0;1.0;6.123233995736766e-17
2010-04-25;29.2743;0.0;0;0;0;0;0;0;1;1.0;6.123233995736766e-17
2010-04-26;29.2743;0.0;1;0;0;0;0;0;0;1.0;6.123233995736766e-17
2010-04-27;29.0882;-0.1860999999999997;0;1;0;0;0;0;0;1.0;6.123233995736766e-17
2010-04-28;29.0623;-0.025900000000000034;0;0;1;0;0;0;0;1.0;6.123233995736766e-17
2010-04-29;29.3801;0.3177999999999983;0;0;0;1;0;0;0;1.0;6.123233995736766e-17
2010-04-30;29.2886;-0.09149999999999991;0;0;0;0;1;0;0;1.0;6.123233995736766e-17
2010-05-01;29.1537;-0.13489999999999824;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2010-05-02;29.1537;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2010-05-03;29.1537;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-04;29.1537;0.0;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-05;29.2982;0.14450000000000074;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-06;29.6812;0.3829999999999991;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-07;30.2971;0.6158999999999999;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2010-05-08;30.7193;0.42220000000000013;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2010-05-09;30.7193;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2010-05-10;30.7193;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-11;30.7193;0.0;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-12;30.3609;-0.3583999999999996;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-13;30.2048;-0.15610000000000213;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-14;29.8597;-0.34509999999999863;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2010-05-15;30.0575;0.19780000000000086;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2010-05-16;30.0575;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2010-05-17;30.0575;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-18;30.6986;0.641099999999998;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-19;30.3946;-0.3039999999999985;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-20;30.6953;0.3006999999999991;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-21;30.7523;0.05700000000000216;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2010-05-22;31.0576;0.305299999999999;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2010-05-23;31.0576;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2010-05-24;31.0576;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-25;30.8754;-0.1822000000000017;0;1;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-26;31.4293;0.5539000000000023;0;0;1;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-27;31.3538;-0.07550000000000168;0;0;0;1;0;0;0;0.8660254037844387;-0.4999999999999998
2010-05-28;30.8786;-0.47520000000000095;0;0;0;0;1;0;0;0.8660254037844387;-0.4999999999999998
2010-05-29;30.4956;-0.3829999999999991;0;0;0;0;0;1;0;0.8660254037844387;-0.4999999999999998
2010-05-30;30.4956;0.0;0;0;0;0;0;0;1;0.8660254037844387;-0.4999999999999998
2010-05-31;30.4956;0.0;1;0;0;0;0;0;0;0.8660254037844387;-0.4999999999999998
2010-06-01;30.74;0.24439999999999884;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-02;31.0702;0.3302000000000014;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-03;31.19;0.11980000000000146;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-04;30.8938;-0.29620000000000246;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2010-06-05;31.0685;0.1747000000000014;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2010-06-06;31.0685;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2010-06-07;31.0685;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-08;31.7798;0.7113000000000014;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-09;31.62;-0.1598000000000006;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-10;31.7302;0.11019999999999897;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-11;31.5742;-0.1559999999999988;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2010-06-12;31.4471;-0.1271000000000022;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2010-06-13;31.4471;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2010-06-14;31.4471;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-15;31.4471;0.0;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-16;31.4595;0.012399999999999523;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-17;31.1566;-0.3028999999999975;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-18;31.1854;0.02880000000000038;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2010-06-19;30.884;-0.301400000000001;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2010-06-20;30.884;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2010-06-21;30.884;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-22;30.7267;-0.15729999999999933;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-23;30.896;0.16929999999999978;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-24;30.9694;0.07339999999999947;0;0;0;1;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-25;31.0149;0.04550000000000054;0;0;0;0;1;0;0;0.49999999999999994;-0.8660254037844387
2010-06-26;31.0761;0.06119999999999948;0;0;0;0;0;1;0;0.49999999999999994;-0.8660254037844387
2010-06-27;31.0761;0.0;0;0;0;0;0;0;1;0.49999999999999994;-0.8660254037844387
2010-06-28;31.0761;0.0;1;0;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-29;30.9833;-0.09280000000000044;0;1;0;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-06-30;31.1954;0.2120999999999995;0;0;1;0;0;0;0;0.49999999999999994;-0.8660254037844387
2010-07-01;31.2554;0.060000000000002274;0;0;0;1;0;0;0;1.2246467991473532e-16;-1.0
2010-07-02;31.3703;0.11489999999999867;0;0;0;0;1;0;0;1.2246467991473532e-16;-1.0
2010-07-03;31.1942;-0.1761000000000017;0;0;0;0;0;1;0;1.2246467991473532e-16;-1.0
